SPRITE,ACTION,DIR,FRAME,OFFSET_X,OFFSET_Y,WIDTH,HEIGHT,FILENAME,BITMAPPTR
BALLISTA,A1,W ,6 ,-26,-10,69,45,WB-A3-3 ,53083
BALLISTA,A1,NW,1 ,-17,-24,62,65,WB-M4-1 ,17537
BALLISTA,A1,NW,2 ,-18,-26,63,67,WB-A4-1 ,59339
BALLISTA,A1,NW,3 ,-18,-27,63,68,WB-A4-2 ,61557
BALLISTA,A1,NW,4 ,-18,-27,63,68,WB-A4-2 ,61557
BALLISTA,A1,NW,5 ,-18,-27,63,68,WB-A4-3 ,63728
BALLISTA,A1,NW,6 ,-18,-27,63,68,WB-A4-3 ,63728
BALLISTA,A2,N ,1 ,-6,-30,46,67,WB-M5-1 ,24035
BALLISTA,A2,N ,2 ,-6,-30,46,67,WB-A5-1 ,70204
BALLISTA,A2,N ,3 ,-6,-31,46,68,WB-A5-4 ,76398
BALLISTA,A2,N ,4 ,-6,-31,46,68,WB-A5-4 ,76398
BALLISTA,A2,N ,5 ,-6,-31,46,68,WB-A5-5 ,78475
BALLISTA,A2,N ,6 ,-6,-31,46,68,WB-A5-5 ,78475
BALLISTA,A2,NE,1 ,-12,-24,62,65,WB-M4-1 ,17537
BALLISTA,A2,NE,2 ,-12,-26,63,67,WB-A4-1 ,59339
BALLISTA,A2,NE,3 ,-12,-22,63,63,WB-A4-4 ,65884
BALLISTA,A2,NE,4 ,-12,-22,63,63,WB-A4-4 ,65884
BALLISTA,A2,NE,5 ,-12,-22,63,63,WB-A4-5 ,68076
BALLISTA,A2,NE,6 ,-12,-22,63,63,WB-A4-5 ,68076
BALLISTA,A2,E ,1 ,-10,-10,68,45,WB-M3-1 ,11128
BALLISTA,A2,E ,2 ,-10,-10,68,45,WB-A3-1 ,48836
BALLISTA,A2,E ,3 ,-10,-10,68,45,WB-A3-4 ,55170
BALLISTA,A2,E ,4 ,-10,-10,68,45,WB-A3-4 ,55170
BALLISTA,A2,E ,5 ,-10,-10,68,45,WB-A3-5 ,57274
BALLISTA,A2,E ,6 ,-10,-10,68,45,WB-A3-5 ,57274
BALLISTA,A2,SE,1 ,-12,-10,64,55,WB-M2-1 ,5277
BALLISTA,A2,SE,2 ,-12,-10,64,55,WB-A2-1 ,39063
BALLISTA,A2,SE,3 ,-12,-11,64,56,WB-A2-4 ,44933
BALLISTA,A2,SE,4 ,-12,-11,64,56,WB-A2-4 ,44933
BALLISTA,A2,SE,5 ,-12,-10,64,55,WB-A2-5 ,46893
BALLISTA,A2,SE,6 ,-12,-10,64,55,WB-A2-5 ,46893
BALLISTA,A2,S ,1 ,-8,-7,48,50,WB-M1-1 ,0
BALLISTA,A2,S ,2 ,-8,-7,48,50,WB-A1-1 ,30263
BALLISTA,A2,S ,3 ,-8,-10,49,53,WB-A1-4 ,35536
BALLISTA,A2,S ,4 ,-8,-10,49,53,WB-A1-4 ,35536
BALLISTA,A2,S ,5 ,-8,-6,49,49,WB-A1-5 ,37316
BALLISTA,A2,S ,6 ,-8,-6,49,49,WB-A1-5 ,37316
BALLISTA,A2,SW,1 ,-19,-10,64,55,WB-M2-1 ,5277
BALLISTA,A2,SW,2 ,-19,-10,64,55,WB-A2-1 ,39063
BALLISTA,A2,SW,3 ,-19,-11,64,56,WB-A2-4 ,44933
BALLISTA,A2,SW,4 ,-19,-11,64,56,WB-A2-4 ,44933
BALLISTA,A2,SW,5 ,-19,-10,64,55,WB-A2-5 ,46893
BALLISTA,A2,SW,6 ,-19,-10,64,55,WB-A2-5 ,46893
BALLISTA,A2,W ,1 ,-25,-10,68,45,WB-M3-1 ,11128
BALLISTA,A2,W ,2 ,-25,-10,68,45,WB-A3-1 ,48836
BALLISTA,A2,W ,3 ,-25,-10,68,45,WB-A3-4 ,55170
BALLISTA,A2,W ,4 ,-25,-10,68,45,WB-A3-4 ,55170
BALLISTA,A2,W ,5 ,-25,-10,68,45,WB-A3-5 ,57274
BALLISTA,A2,W ,6 ,-25,-10,68,45,WB-A3-5 ,57274
BALLISTA,A2,NW,1 ,-17,-24,62,65,WB-M4-1 ,17537
BALLISTA,A2,NW,2 ,-18,-26,63,67,WB-A4-1 ,59339
BALLISTA,A2,NW,3 ,-18,-22,63,63,WB-A4-4 ,65884
BALLISTA,A2,NW,4 ,-18,-22,63,63,WB-A4-4 ,65884
BALLISTA,A2,NW,5 ,-18,-22,63,63,WB-A4-5 ,68076
BALLISTA,A2,NW,6 ,-18,-22,63,63,WB-A4-5 ,68076
BALLISTA,D ,  ,1 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,2 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,3 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,4 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,5 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,6 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,7 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,8 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,9 ,-15,-7,64,57,WB-D-1  ,80539
BALLISTA,D ,  ,10,-15,-7,64,57,WB-D-1  ,80539
CATSTONE,M ,N ,1 ,8,-46,20,20,CS-M5-H ,2406
CATSTONE,M ,NE,1 ,28,-42,20,20,CS-M4-H ,2072
CATSTONE,M ,E ,1 ,40,-26,20,20,CS-M3-H ,1738
CATSTONE,M ,SE,1 ,43,1,20,20,CS-M2-H ,1404
CATSTONE,M ,S ,1 ,5,18,20,20,CS-M1-H ,1070
CATSTONE,M ,SW,1 ,-30,1,20,20,CS-M2-H ,1404
CATSTONE,M ,W ,1 ,-27,-26,20,20,CS-M3-H ,1738
CATSTONE,M ,NW,1 ,-15,-42,20,20,CS-M4-H ,2072
CATSTONE,M ,U0,1 ,10,-44,16,16,CS-M5-L ,856
CATSTONE,M ,U1,1 ,29,-38,16,16,CS-M4-L ,642
CATSTONE,M ,U2,1 ,41,-23,16,16,CS-M3-L ,428
CATSTONE,M ,U3,1 ,44,5,16,16,CS-M2-L ,214
CATSTONE,M ,U4,1 ,8,21,16,16,CS-M1-L ,0
CATSTONE,M ,U5,1 ,-27,5,16,16,CS-M2-L ,214
CATSTONE,M ,U6,1 ,-24,-23,16,16,CS-M3-L ,428
CATSTONE,M ,U7,1 ,-12,-38,16,16,CS-M4-L ,642
CATSTONE,M ,D0,1 ,10,-44,16,16,CS-M5-L ,856
CATSTONE,M ,D1,1 ,29,-38,16,16,CS-M4-L ,642
CATSTONE,M ,D2,1 ,41,-23,16,16,CS-M3-L ,428
CATSTONE,M ,D3,1 ,44,5,16,16,CS-M2-L ,214
CATSTONE,M ,D4,1 ,8,21,16,16,CS-M1-L ,0
CATSTONE,M ,D5,1 ,-27,5,16,16,CS-M2-L ,214
CATSTONE,M ,D6,1 ,-24,-23,16,16,CS-M3-L ,428
CATSTONE,M ,D7,1 ,-12,-38,16,16,CS-M4-L ,642
CATSTONE,D ,  ,1 ,1,-21,28,31,CS-D-1  ,2740
CATSTONE,D ,  ,2 ,1,-21,28,31,CS-D-1  ,2740
CATSTONE,D ,  ,3 ,-6,-29,41,42,CS-D-2  ,3103
CATSTONE,D ,  ,4 ,-9,-30,48,49,CS-D-3  ,3395
CATSTONE,D ,  ,5 ,-12,-31,53,54,CS-D-4  ,3739
CATSTONE,D ,  ,6 ,-10,-31,50,57,CS-D-5  ,4192
CATSTONE,D ,  ,7 ,-10,-31,50,57,CS-D-5  ,4192
CATSTONA,M ,N ,1 ,8,-46,20,20,CS-M5-H ,2406
CATSTONA,M ,NE,1 ,28,-42,20,20,CS-M4-H ,2072
CATSTONA,M ,E ,1 ,40,-26,20,20,CS-M3-H ,1738
CATSTONA,M ,SE,1 ,43,1,20,20,CS-M2-H ,1404
CATSTONA,M ,S ,1 ,5,18,20,20,CS-M1-H ,1070
CATSTONA,M ,SW,1 ,-30,1,20,20,CS-M2-H ,1404
CATSTONA,M ,W ,1 ,-27,-26,20,20,CS-M3-H ,1738
CATSTONA,M ,NW,1 ,-15,-42,20,20,CS-M4-H ,2072
CATSTONA,M ,U0,1 ,10,-44,16,16,CS-M5-L ,856
CATSTONA,M ,U1,1 ,29,-38,16,16,CS-M4-L ,642
CATSTONA,M ,U2,1 ,41,-23,16,16,CS-M3-L ,428
CATSTONA,M ,U3,1 ,44,5,16,16,CS-M2-L ,214
CATSTONA,M ,U4,1 ,8,21,16,16,CS-M1-L ,0
CATSTONA,M ,U5,1 ,-27,5,16,16,CS-M2-L ,214
CATSTONA,M ,U6,1 ,-24,-23,16,16,CS-M3-L ,428
CATSTONA,M ,U7,1 ,-12,-38,16,16,CS-M4-L ,642
CATSTONA,M ,D0,1 ,10,-44,16,16,CS-M5-L ,856
CATSTONA,M ,D1,1 ,29,-38,16,16,CS-M4-L ,642
CATSTONA,M ,D2,1 ,41,-23,16,16,CS-M3-L ,428
CATSTONA,M ,D3,1 ,44,5,16,16,CS-M2-L ,214
CATSTONA,M ,D4,1 ,8,21,16,16,CS-M1-L ,0
CATSTONA,M ,D5,1 ,-27,5,16,16,CS-M2-L ,214
CATSTONA,M ,D6,1 ,-24,-23,16,16,CS-M3-L ,428
CATSTONA,M ,D7,1 ,-12,-38,16,16,CS-M4-L ,642
CATSTONS,M ,N ,1 ,10,-43,16,15,CS-M5-H ,1530
CATSTONS,M ,NE,1 ,29,-38,16,15,CS-M4-H ,1315
CATSTONS,M ,E ,1 ,42,-22,16,15,CS-M3-H ,1100
CATSTONS,M ,SE,1 ,44,5,16,15,CS-M2-H ,885
CATSTONS,M ,S ,1 ,7,21,16,15,CS-M1-H ,670
CATSTONS,M ,SW,1 ,-27,5,16,15,CS-M2-H ,885
CATSTONS,M ,W ,1 ,-25,-22,16,15,CS-M3-H ,1100
CATSTONS,M ,NW,1 ,-12,-38,16,15,CS-M4-H ,1315
CATSTONS,M ,U0,1 ,12,-42,12,12,CS-M5-L ,536
CATSTONS,M ,U1,1 ,31,-36,12,12,CS-M4-L ,402
CATSTONS,M ,U2,1 ,44,-21,12,12,CS-M3-L ,268
CATSTONS,M ,U3,1 ,46,7,12,12,CS-M2-L ,134
CATSTONS,M ,U4,1 ,9,23,12,12,CS-M1-L ,0
CATSTONS,M ,U5,1 ,-25,7,12,12,CS-M2-L ,134
CATSTONS,M ,U6,1 ,-23,-21,12,12,CS-M3-L ,268
CATSTONS,M ,U7,1 ,-10,-36,12,12,CS-M4-L ,402
CATSTONS,M ,D0,1 ,12,-42,12,12,CS-M5-L ,536
CATSTONS,M ,D1,1 ,31,-36,12,12,CS-M4-L ,402
CATSTONS,M ,D2,1 ,44,-21,12,12,CS-M3-L ,268
CATSTONS,M ,D3,1 ,46,7,12,12,CS-M2-L ,134
CATSTONS,M ,D4,1 ,9,23,12,12,CS-M1-L ,0
CATSTONS,M ,D5,1 ,-25,7,12,12,CS-M2-L ,134
CATSTONS,M ,D6,1 ,-23,-21,12,12,CS-M3-L ,268
CATSTONS,M ,D7,1 ,-10,-36,12,12,CS-M4-L ,402
TC_ARR00,M ,N ,1 ,20,-44,2,33,T0-M5-H ,1462
TC_ARR00,M ,NE,1 ,38,-37,32,25,T0-M4-H ,1219
TC_ARR00,M ,E ,1 ,30,-6,54,3,T0-M3-H ,852
TC_ARR00,M ,SE,1 ,23,10,44,33,T0-M2-H ,409
TC_ARR00,M ,S ,1 ,10,17,3,36,T0-M1-H ,80
TC_ARR00,M ,SW,1 ,-34,10,44,33,T0-M2-H ,409
TC_ARR00,M ,W ,1 ,-51,-6,54,3,T0-M3-H ,852
TC_ARR00,M ,NW,1 ,-37,-37,32,25,T0-M4-H ,1219
TC_ARR00,M ,U0,1 ,20,-40,2,40,T0-M5-U ,1374
TC_ARR00,M ,U1,1 ,29,-27,32,32,T0-M4-U ,1075
TC_ARR00,M ,U2,1 ,29,5,48,8,T0-M3-U ,754
TC_ARR00,M ,U3,1 ,22,18,38,23,T0-M2-U ,284
TC_ARR00,M ,U4,1 ,11,19,2,36,T0-M1-U ,0
TC_ARR00,M ,U5,1 ,-27,18,38,23,T0-M2-U ,284
TC_ARR00,M ,U6,1 ,-44,5,48,8,T0-M3-U ,754
TC_ARR00,M ,U7,1 ,-28,-27,32,32,T0-M4-U ,1075
TC_ARR00,M ,D0,1 ,20,-51,2,22,T0-M5-D ,1536
TC_ARR00,M ,D1,1 ,50,-27,20,3,T0-M4-D ,1332
TC_ARR00,M ,D2,1 ,47,2,34,19,T0-M3-D ,970
TC_ARR00,M ,D3,1 ,30,32,30,43,T0-M2-D ,577
TC_ARR00,M ,D4,1 ,10,25,3,45,T0-M1-D ,181
TC_ARR00,M ,D5,1 ,-27,32,30,43,T0-M2-D ,577
TC_ARR00,M ,D6,1 ,-48,2,34,19,T0-M3-D ,970
TC_ARR00,M ,D7,1 ,-37,-27,20,3,T0-M4-D ,1332
TC_ARRA0,M ,N ,1 ,20,-44,2,33,T0-M5-H ,1462
TC_ARRA0,M ,NE,1 ,38,-37,32,25,T0-M4-H ,1219
TC_ARRA0,M ,E ,1 ,30,-6,54,3,T0-M3-H ,852
TC_ARRA0,M ,SE,1 ,23,10,44,33,T0-M2-H ,409
TC_ARRA0,M ,S ,1 ,10,17,3,36,T0-M1-H ,80
TC_ARRA0,M ,SW,1 ,-34,10,44,33,T0-M2-H ,409
TC_ARRA0,M ,W ,1 ,-51,-6,54,3,T0-M3-H ,852
TC_ARRA0,M ,NW,1 ,-37,-37,32,25,T0-M4-H ,1219
TC_ARRA0,M ,U0,1 ,20,-40,2,40,T0-M5-U ,1374
TC_ARRA0,M ,U1,1 ,29,-27,32,32,T0-M4-U ,1075
TC_ARRA0,M ,U2,1 ,29,5,48,8,T0-M3-U ,754
TC_ARRA0,M ,U3,1 ,22,18,38,23,T0-M2-U ,284
TC_ARRA0,M ,U4,1 ,11,19,2,36,T0-M1-U ,0
TC_ARRA0,M ,U5,1 ,-27,18,38,23,T0-M2-U ,284
TC_ARRA0,M ,U6,1 ,-44,5,48,8,T0-M3-U ,754
TC_ARRA0,M ,U7,1 ,-28,-27,32,32,T0-M4-U ,1075
TC_ARRA0,M ,D0,1 ,20,-51,2,22,T0-M5-D ,1536
TC_ARRA0,M ,D1,1 ,50,-27,20,3,T0-M4-D ,1332
TC_ARRA0,M ,D2,1 ,47,2,34,19,T0-M3-D ,970
TC_ARRA0,M ,D3,1 ,30,32,30,43,T0-M2-D ,577
TC_ARRA0,M ,D4,1 ,10,25,3,45,T0-M1-D ,181
TC_ARRA0,M ,D5,1 ,-27,32,30,43,T0-M2-D ,577
TC_ARRA0,M ,D6,1 ,-48,2,34,19,T0-M3-D ,970
TC_ARRA0,M ,D7,1 ,-37,-27,20,3,T0-M4-D ,1332
TC_ARRS0,M ,N ,1 ,20,-65,2,33,S0-M5-H ,1498
TC_ARRS0,M ,NE,1 ,43,-48,32,25,S0-M4-H ,1255
TC_ARRS0,M ,E ,1 ,51,-7,54,3,S0-M3-H ,888
TC_ARRS0,M ,SE,1 ,38,12,44,33,S0-M2-H ,445
TC_ARRS0,M ,S ,1 ,10,17,3,48,S0-M1-H ,80
TC_ARRS0,M ,SW,1 ,-49,12,44,33,S0-M2-H ,445
TC_ARRS0,M ,W ,1 ,-72,-7,54,3,S0-M3-H ,888
TC_ARRS0,M ,NW,1 ,-42,-48,32,25,S0-M4-H ,1255
TC_ARRS0,M ,U0,1 ,20,-40,2,40,S0-M5-U ,1410
TC_ARRS0,M ,U1,1 ,29,-27,32,32,S0-M4-U ,1111
TC_ARRS0,M ,U2,1 ,29,5,48,8,S0-M3-U ,790
TC_ARRS0,M ,U3,1 ,22,18,38,23,S0-M2-U ,320
TC_ARRS0,M ,U4,1 ,11,19,2,36,S0-M1-U ,0
TC_ARRS0,M ,U5,1 ,-27,18,38,23,S0-M2-U ,320
TC_ARRS0,M ,U6,1 ,-44,5,48,8,S0-M3-U ,790
TC_ARRS0,M ,U7,1 ,-28,-27,32,32,S0-M4-U ,1111
TC_ARRS0,M ,D0,1 ,20,-44,2,5,S0-M5-D ,1572
TC_ARRS0,M ,D1,1 ,56,-27,20,3,S0-M4-D ,1368
TC_ARRS0,M ,D2,1 ,72,2,34,19,S0-M3-D ,1006
TC_ARRS0,M ,D3,1 ,55,34,30,43,S0-M2-D ,613
TC_ARRS0,M ,D4,1 ,10,58,3,45,S0-M1-D ,217
TC_ARRS0,M ,D5,1 ,-52,34,30,43,S0-M2-D ,613
TC_ARRS0,M ,D6,1 ,-73,2,34,19,S0-M3-D ,1006
TC_ARRS0,M ,D7,1 ,-43,-27,20,3,S0-M4-D ,1368
TC_ARR01,M ,N ,1 ,8,-64,17,39,T1-M5-H ,3023
TC_ARR01,M ,NE,1 ,43,-44,31,23,T1-M4-H ,2401
TC_ARR01,M ,E ,1 ,55,-9,46,16,T1-M3-H ,1666
TC_ARR01,M ,SE,1 ,51,23,40,31,T1-M2-H ,842
TC_ARR01,M ,S ,1 ,7,55,17,39,T1-M1-H ,187
TC_ARR01,M ,SW,1 ,-58,23,40,31,T1-M2-H ,842
TC_ARR01,M ,W ,1 ,-68,-9,46,16,T1-M3-H ,1666
TC_ARR01,M ,NW,1 ,-41,-44,31,23,T1-M4-H ,2401
TC_ARR01,M ,U0,1 ,9,-59,15,25,T1-M5-U ,2836
TC_ARR01,M ,U1,1 ,44,-39,22,25,T1-M4-U ,2186
TC_ARR01,M ,U2,1 ,57,-7,37,14,T1-M3-U ,1426
TC_ARR01,M ,U3,1 ,53,32,28,12,T1-M2-U ,664
TC_ARR01,M ,U4,1 ,8,64,15,25,T1-M1-U ,0
TC_ARR01,M ,U5,1 ,-48,32,28,12,T1-M2-U ,664
TC_ARR01,M ,U6,1 ,-61,-7,37,14,T1-M3-U ,1426
TC_ARR01,M ,U7,1 ,-33,-39,22,25,T1-M4-U ,2186
TC_ARR01,M ,D0,1 ,10,-61,13,22,T1-M5-D ,3334
TC_ARR01,M ,D1,1 ,50,-40,25,12,T1-M4-D ,2687
TC_ARR01,M ,D2,1 ,66,-1,31,12,T1-M3-D ,1991
TC_ARR01,M ,D3,1 ,68,35,18,24,T1-M2-D ,1226
TC_ARR01,M ,D4,1 ,9,69,13,22,T1-M1-D ,498
TC_ARR01,M ,D5,1 ,-53,35,18,24,T1-M2-D ,1226
TC_ARR01,M ,D6,1 ,-64,-1,31,12,T1-M3-D ,1991
TC_ARR01,M ,D7,1 ,-42,-40,25,12,T1-M4-D ,2687
TC_ARRA1,M ,N ,1 ,8,-64,17,39,T1-M5-H ,3023
TC_ARRA1,M ,NE,1 ,43,-44,31,23,T1-M4-H ,2401
TC_ARRA1,M ,E ,1 ,55,-9,46,16,T1-M3-H ,1666
TC_ARRA1,M ,SE,1 ,51,23,40,31,T1-M2-H ,842
TC_ARRA1,M ,S ,1 ,7,55,17,39,T1-M1-H ,187
TC_ARRA1,M ,SW,1 ,-58,23,40,31,T1-M2-H ,842
TC_ARRA1,M ,W ,1 ,-68,-9,46,16,T1-M3-H ,1666
TC_ARRA1,M ,NW,1 ,-41,-44,31,23,T1-M4-H ,2401
TC_ARRA1,M ,U0,1 ,9,-59,15,25,T1-M5-U ,2836
TC_ARRA1,M ,U1,1 ,44,-39,22,25,T1-M4-U ,2186
TC_ARRA1,M ,U2,1 ,57,-7,37,14,T1-M3-U ,1426
TC_ARRA1,M ,U3,1 ,53,32,28,12,T1-M2-U ,664
TC_ARRA1,M ,U4,1 ,8,64,15,25,T1-M1-U ,0
TC_ARRA1,M ,U5,1 ,-48,32,28,12,T1-M2-U ,664
TC_ARRA1,M ,U6,1 ,-61,-7,37,14,T1-M3-U ,1426
TC_ARRA1,M ,U7,1 ,-33,-39,22,25,T1-M4-U ,2186
TC_ARRA1,M ,D0,1 ,10,-61,13,22,T1-M5-D ,3334
TC_ARRA1,M ,D1,1 ,50,-40,25,12,T1-M4-D ,2687
TC_ARRA1,M ,D2,1 ,66,-1,31,12,T1-M3-D ,1991
TC_ARRA1,M ,D3,1 ,68,35,18,24,T1-M2-D ,1226
TC_ARRA1,M ,D4,1 ,9,69,13,22,T1-M1-D ,498
TC_ARRA1,M ,D5,1 ,-53,35,18,24,T1-M2-D ,1226
TC_ARRA1,M ,D6,1 ,-64,-1,31,12,T1-M3-D ,1991
TC_ARRA1,M ,D7,1 ,-42,-40,25,12,T1-M4-D ,2687
TC_ARRS1,M ,N ,1 ,8,-64,17,39,S1-M5-H ,3038
TC_ARRS1,M ,NE,1 ,43,-44,31,23,S1-M4-H ,2405
TC_ARRS1,M ,E ,1 ,55,-9,46,16,S1-M3-H ,1669
TC_ARRS1,M ,SE,1 ,51,23,40,31,S1-M2-H ,863
TC_ARRS1,M ,S ,1 ,7,55,17,39,S1-M1-H ,187
TC_ARRS1,M ,SW,1 ,-58,23,40,31,S1-M2-H ,863
TC_ARRS1,M ,W ,1 ,-68,-9,46,16,S1-M3-H ,1669
TC_ARRS1,M ,NW,1 ,-41,-44,31,23,S1-M4-H ,2405
TC_ARRS1,M ,U0,1 ,9,-59,15,25,S1-M5-U ,2851
TC_ARRS1,M ,U1,1 ,44,-39,22,25,S1-M4-U ,2190
TC_ARRS1,M ,U2,1 ,57,-7,37,14,S1-M3-U ,1429
TC_ARRS1,M ,U3,1 ,53,32,28,12,S1-M2-U ,685
TC_ARRS1,M ,U4,1 ,8,64,15,25,S1-M1-U ,0
TC_ARRS1,M ,U5,1 ,-48,32,28,12,S1-M2-U ,685
TC_ARRS1,M ,U6,1 ,-61,-7,37,14,S1-M3-U ,1429
TC_ARRS1,M ,U7,1 ,-33,-39,22,25,S1-M4-U ,2190
TC_ARRS1,M ,D0,1 ,9,-59,15,25,S1-M5-D ,3349
TC_ARRS1,M ,D1,1 ,53,-44,20,16,S1-M4-D ,2691
TC_ARRS1,M ,D2,1 ,66,-1,32,12,S1-M3-D ,1994
TC_ARRS1,M ,D3,1 ,66,40,24,16,S1-M2-D ,1247
TC_ARRS1,M ,D4,1 ,8,64,15,25,S1-M1-D ,498
TC_ARRS1,M ,D5,1 ,-57,40,24,16,S1-M2-D ,1247
TC_ARRS1,M ,D6,1 ,-65,-1,32,12,S1-M3-D ,1994
TC_ARRS1,M ,D7,1 ,-40,-44,20,16,S1-M4-D ,2691
TC_ARR02,M ,N ,1 ,31,-49,2,33,T2-M5-H ,1510
TC_ARR02,M ,NE,1 ,49,-42,32,25,T2-M4-H ,1249
TC_ARR02,M ,E ,1 ,41,-11,54,3,T2-M3-H ,882
TC_ARR02,M ,SE,1 ,34,5,44,33,T2-M2-H ,439
TC_ARR02,M ,S ,1 ,20,17,3,48,T2-M1-H ,80
TC_ARR02,M ,SW,1 ,-45,5,44,33,T2-M2-H ,439
TC_ARR02,M ,W ,1 ,-62,-11,54,3,T2-M3-H ,882
TC_ARR02,M ,NW,1 ,-48,-42,32,25,T2-M4-H ,1249
TC_ARR02,M ,U0,1 ,31,-45,2,40,T2-M5-U ,1422
TC_ARR02,M ,U1,1 ,40,-32,32,32,T2-M4-U ,1105
TC_ARR02,M ,U2,1 ,40,0,48,8,T2-M3-U ,784
TC_ARR02,M ,U3,1 ,33,13,38,23,T2-M2-U ,314
TC_ARR02,M ,U4,1 ,21,19,2,36,T2-M1-U ,0
TC_ARR02,M ,U5,1 ,-38,13,38,23,T2-M2-U ,314
TC_ARR02,M ,U6,1 ,-55,0,48,8,T2-M3-U ,784
TC_ARR02,M ,U7,1 ,-39,-32,32,32,T2-M4-U ,1105
TC_ARR02,M ,D0,1 ,31,-56,2,22,T2-M5-D ,1584
TC_ARR02,M ,D1,1 ,48,-32,33,3,T2-M4-D ,1362
TC_ARR02,M ,D2,1 ,58,-3,34,19,T2-M3-D ,1000
TC_ARR02,M ,D3,1 ,41,27,30,43,T2-M2-D ,607
TC_ARR02,M ,D4,1 ,20,25,3,42,T2-M1-D ,217
TC_ARR02,M ,D5,1 ,-38,27,30,43,T2-M2-D ,607
TC_ARR02,M ,D6,1 ,-59,-3,34,19,T2-M3-D ,1000
TC_ARR02,M ,D7,1 ,-48,-32,33,3,T2-M4-D ,1362
TC_ARRA2,M ,N ,1 ,31,-49,2,33,T2-M5-H ,1510
TC_ARRA2,M ,NE,1 ,49,-42,32,25,T2-M4-H ,1249
TC_ARRA2,M ,E ,1 ,41,-11,54,3,T2-M3-H ,882
TC_ARRA2,M ,SE,1 ,34,5,44,33,T2-M2-H ,439
TC_ARRA2,M ,S ,1 ,20,17,3,48,T2-M1-H ,80
TC_ARRA2,M ,SW,1 ,-45,5,44,33,T2-M2-H ,439
TC_ARRA2,M ,W ,1 ,-62,-11,54,3,T2-M3-H ,882
TC_ARRA2,M ,NW,1 ,-48,-42,32,25,T2-M4-H ,1249
TC_ARRA2,M ,U0,1 ,31,-45,2,40,T2-M5-U ,1422
TC_ARRA2,M ,U1,1 ,40,-32,32,32,T2-M4-U ,1105
TC_ARRA2,M ,U2,1 ,40,0,48,8,T2-M3-U ,784
TC_ARRA2,M ,U3,1 ,33,13,38,23,T2-M2-U ,314
TC_ARRA2,M ,U4,1 ,21,19,2,36,T2-M1-U ,0
TC_ARRA2,M ,U5,1 ,-38,13,38,23,T2-M2-U ,314
TC_ARRA2,M ,U6,1 ,-55,0,48,8,T2-M3-U ,784
TC_ARRA2,M ,U7,1 ,-39,-32,32,32,T2-M4-U ,1105
TC_ARRA2,M ,D0,1 ,31,-56,2,22,T2-M5-D ,1584
TC_ARRA2,M ,D1,1 ,48,-32,33,3,T2-M4-D ,1362
TC_ARRA2,M ,D2,1 ,58,-3,34,19,T2-M3-D ,1000
TC_ARRA2,M ,D3,1 ,41,27,30,43,T2-M2-D ,607
TC_ARRA2,M ,D4,1 ,20,25,3,42,T2-M1-D ,217
TC_ARRA2,M ,D5,1 ,-38,27,30,43,T2-M2-D ,607
TC_ARRA2,M ,D6,1 ,-59,-3,34,19,T2-M3-D ,1000
TC_ARRA2,M ,D7,1 ,-48,-32,33,3,T2-M4-D ,1362
TC_ARRS2,M ,N ,1 ,12,-70,2,33,S2-M5-H ,1498
TC_ARRS2,M ,NE,1 ,35,-53,32,25,S2-M4-H ,1255
TC_ARRS2,M ,E ,1 ,62,-17,54,3,S2-M3-H ,888
TC_ARRS2,M ,SE,1 ,49,7,44,33,S2-M2-H ,445
TC_ARRS2,M ,S ,1 ,20,17,3,48,S2-M1-H ,80
TC_ARRS2,M ,SW,1 ,-60,7,44,33,S2-M2-H ,445
TC_ARRS2,M ,W ,1 ,-83,-17,54,3,S2-M3-H ,888
TC_ARRS2,M ,NW,1 ,-34,-53,32,25,S2-M4-H ,1255
TC_ARRS2,M ,U0,1 ,12,-45,2,40,S2-M5-U ,1410
TC_ARRS2,M ,U1,1 ,21,-32,32,32,S2-M4-U ,1111
TC_ARRS2,M ,U2,1 ,40,-5,48,8,S2-M3-U ,790
TC_ARRS2,M ,U3,1 ,33,13,38,23,S2-M2-U ,320
TC_ARRS2,M ,U4,1 ,21,19,2,36,S2-M1-U ,0
TC_ARRS2,M ,U5,1 ,-38,13,38,23,S2-M2-U ,320
TC_ARRS2,M ,U6,1 ,-55,-5,48,8,S2-M3-U ,790
TC_ARRS2,M ,U7,1 ,-20,-32,32,32,S2-M4-U ,1111
TC_ARRS2,M ,D0,1 ,12,-49,2,10,S2-M5-D ,1572
TC_ARRS2,M ,D1,1 ,48,-32,20,3,S2-M4-D ,1368
TC_ARRS2,M ,D2,1 ,83,-8,34,19,S2-M3-D ,1006
TC_ARRS2,M ,D3,1 ,66,29,30,43,S2-M2-D ,613
TC_ARRS2,M ,D4,1 ,20,58,3,45,S2-M1-D ,217
TC_ARRS2,M ,D5,1 ,-63,29,30,43,S2-M2-D ,613
